ts,place,dist,weight_version,lane_weight_version,k,cut_edge_count,cut_edge_weight_sum,total_weight,alpha,beta,gamma,seed,cut_ratio,png_path,json_path,run_seconds,phase,road_profile,road_tau,road_scale,lane_profile,lane_tau,lane_scale
2025-08-26T19:54:23,"Karlsruhe, Germany",3000,rt_motorway_high_t-1,ln_all_ones_t+0,6,62,146500.0,27459500.0,1.0,1.0,0.0,1,0.0053351299186074,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t-1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t-1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.0546915531158447,road,motorway_high,-1,0.5,all_ones,0,1.0
2025-08-26T19:54:27,"Karlsruhe, Germany",3000,rt_motorway_high_t-1,ln_all_ones_t+0,6,62,146500.0,27459500.0,1.0,1.0,0.0,2,0.0053351299186074,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t-1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t-1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.0886900424957275,road,motorway_high,-1,0.5,all_ones,0,1.0
2025-08-26T19:54:31,"Karlsruhe, Germany",3000,rt_motorway_high_t+0,ln_all_ones_t+0,6,58,217000.0,46743000.0,1.0,1.0,0.0,0,0.0046424063496138,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+0/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+0/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.0284740924835205,road,motorway_high,0,1.0,all_ones,0,1.0
2025-08-26T19:54:35,"Karlsruhe, Germany",3000,rt_motorway_high_t+0,ln_all_ones_t+0,6,58,217000.0,46743000.0,1.0,1.0,0.0,1,0.0046424063496138,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+0/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+0/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.058548212051392,road,motorway_high,0,1.0,all_ones,0,1.0
2025-08-26T19:54:39,"Karlsruhe, Germany",3000,rt_motorway_high_t+0,ln_all_ones_t+0,6,58,217000.0,46743000.0,1.0,1.0,0.0,2,0.0046424063496138,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+0/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+0/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.0363028049468994,road,motorway_high,0,1.0,all_ones,0,1.0
2025-08-26T19:54:43,"Karlsruhe, Germany",3000,rt_motorway_high_t+1,ln_all_ones_t+0,6,64,408000.0,66782000.0,1.0,1.0,0.0,0,0.006109430684915,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.090942621231079,road,motorway_high,1,2.0,all_ones,0,1.0
2025-08-26T19:54:47,"Karlsruhe, Germany",3000,rt_motorway_high_t+1,ln_all_ones_t+0,6,64,408000.0,66782000.0,1.0,1.0,0.0,1,0.006109430684915,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.059194803237915,road,motorway_high,1,2.0,all_ones,0,1.0
2025-08-26T19:54:51,"Karlsruhe, Germany",3000,rt_motorway_high_t+1,ln_all_ones_t+0,6,64,408000.0,66782000.0,1.0,1.0,0.0,2,0.006109430684915,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.0578932762146,road,motorway_high,1,2.0,all_ones,0,1.0
2025-08-26T19:54:55,"Karlsruhe, Germany",3000,rt_motorway_high_t+2,ln_all_ones_t+0,6,67,581000.0,72311000.0,1.0,1.0,0.0,0,0.0080347388364149,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.02079701423645,road,motorway_high,2,4.0,all_ones,0,1.0
2025-08-26T19:54:59,"Karlsruhe, Germany",3000,rt_motorway_high_t+2,ln_all_ones_t+0,6,67,581000.0,72311000.0,1.0,1.0,0.0,1,0.0080347388364149,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.033447742462158,road,motorway_high,2,4.0,all_ones,0,1.0
